State,Time,Period,Lunge_y_n,Dive_Start,Dive_End,Dive_Max,Duration
SU,2024-07-23T21:39:00Z,Night,0,2024-07-23T21:39:52Z,2024-07-23T21:39:57Z,1,5.29999999999927
T,2024-07-23T21:39:00Z,Night,0,2024-07-23T21:39:57Z,2024-07-23T21:42:58Z,3.50819316442582,180.599999999999
SU,2024-07-23T21:42:00Z,Night,0,2024-07-23T21:42:58Z,2024-07-23T21:44:13Z,1,75.1000000000022
F,2024-07-23T21:44:00Z,Night,1,2024-07-23T21:44:13Z,2024-07-23T21:50:48Z,31.4086128724526,395.599999999999
EF,2024-07-23T21:50:00Z,Night,0,2024-07-23T21:50:50Z,2024-07-23T21:52:38Z,6.38010061018381,107.600000000002
EF,2024-07-23T21:52:00Z,Night,0,2024-07-23T21:52:41Z,2024-07-23T21:53:17Z,3.34739623517771,36.7999999999993
EF,2024-07-23T21:53:00Z,Night,0,2024-07-23T21:53:19Z,2024-07-23T21:55:39Z,5.53398339045581,140
SU,2024-07-23T21:55:00Z,Night,0,2024-07-23T21:55:39Z,2024-07-23T21:57:29Z,1,109.799999999999
T,2024-07-23T21:57:00Z,Night,0,2024-07-23T21:57:29Z,2024-07-23T22:01:24Z,4.56806230618598,235
SU,2024-07-23T22:01:00Z,Night,0,2024-07-23T22:01:24Z,2024-07-23T22:02:27Z,1,62.2999999999993
T,2024-07-23T22:02:00Z,Night,0,2024-07-23T22:02:27Z,2024-07-23T22:05:26Z,3.78799769066596,179.400000000001
SU,2024-07-23T22:05:00Z,Night,0,2024-07-23T22:05:26Z,2024-07-23T22:05:32Z,1,5.69999999999709
T,2024-07-23T22:05:00Z,Night,0,2024-07-23T22:05:32Z,2024-07-23T22:06:06Z,2.10723317587409,34.7000000000007
SU,2024-07-23T22:06:00Z,Night,0,2024-07-23T22:06:06Z,2024-07-23T22:06:50Z,1,43.2000000000007
T,2024-07-23T22:06:00Z,Night,0,2024-07-23T22:06:50Z,2024-07-23T22:09:55Z,4.10339676853377,185
SU,2024-07-23T22:09:00Z,Night,0,2024-07-23T22:09:55Z,2024-07-23T22:10:03Z,1,8.09999999999854
T,2024-07-23T22:10:00Z,Night,0,2024-07-23T22:10:03Z,2024-07-23T22:10:45Z,2.03722068120878,41.9000000000015
T,2024-07-23T22:10:00Z,Night,0,2024-07-23T22:10:49Z,2024-07-23T22:14:21Z,4.16984430994342,212.200000000001
SU,2024-07-23T22:14:00Z,Night,0,2024-07-23T22:14:21Z,2024-07-23T22:15:59Z,1,97.7000000000007
