State,Time,Period,Lunge_y_n,Dive_Start,Dive_End,Dive_Max,Duration
R,2023-07-31T13:50:00Z,Day,0,2023-07-31T13:50:19Z,2023-07-31T13:52:49Z,4.20331235851295,150.48
R,2023-07-31T13:52:00Z,Day,0,2023-07-31T13:52:51Z,2023-07-31T13:55:55Z,4.41239034214191,183.92
SU,2023-07-31T13:55:00Z,Day,0,2023-07-31T13:55:55Z,2023-07-31T13:56:08Z,1,12.7999999999993
R,2023-07-31T13:56:00Z,Day,0,2023-07-31T13:56:08Z,2023-07-31T13:58:07Z,4.1935661472316,119.74
R,2023-07-31T13:58:00Z,Day,0,2023-07-31T13:58:10Z,2023-07-31T14:00:00Z,3.90893479957536,110.619999999999
SU,2023-07-31T14:00:00Z,Day,0,2023-07-31T14:00:00Z,2023-07-31T14:00:08Z,1,7.26000000000022
R,2023-07-31T14:00:00Z,Day,0,2023-07-31T14:00:08Z,2023-07-31T14:02:01Z,3.48347826895396,113.74
SU,2023-07-31T14:02:00Z,Day,0,2023-07-31T14:02:01Z,2023-07-31T14:02:10Z,1,8.32000000000153
R,2023-07-31T14:02:00Z,Day,0,2023-07-31T14:02:10Z,2023-07-31T14:03:01Z,3.76164042847342,50.7199999999993
R,2023-07-31T14:03:00Z,Day,0,2023-07-31T14:03:02Z,2023-07-31T14:04:39Z,3.83089887645748,97.6399999999994
SU,2023-07-31T14:04:00Z,Day,0,2023-07-31T14:04:39Z,2023-07-31T14:05:18Z,1,38.7600000000002
EF,2023-07-31T14:05:00Z,Day,0,2023-07-31T14:05:18Z,2023-07-31T14:16:48Z,41.8414720590176,689.640000000001
SU,2023-07-31T14:16:00Z,Day,0,2023-07-31T14:16:48Z,2023-07-31T14:18:17Z,1,89.2399999999998
T,2023-07-31T14:18:00Z,Day,0,2023-07-31T14:18:17Z,2023-07-31T14:25:19Z,39.2987293985948,422.18
T,2023-07-31T14:25:00Z,Day,0,2023-07-31T14:25:20Z,2023-07-31T14:27:46Z,12.8377374728411,146.120000000001
SU,2023-07-31T14:27:00Z,Day,0,2023-07-31T14:27:46Z,2023-07-31T14:28:38Z,1,51.7800000000007
T,2023-07-31T14:28:00Z,Day,0,2023-07-31T14:28:38Z,2023-07-31T14:29:30Z,4.83459521233085,52.119999999999
T,2023-07-31T14:29:00Z,Day,0,2023-07-31T14:29:33Z,2023-07-31T14:34:26Z,17.9204326998176,293.719999999999
